ツモ,対応地形数,使用ミノ,未使用ミノ,テト譜
IOJISLZT,7,TIILJSO;TIILJZO;TIILJSZ;IILJSZO,Z;S;O;T,v115@9gzhB8i0whilB8ywg0whglR4C8wwRpwhR4E8RpwhJe?AgWHAPd9wCsPdBA;v115@9gzhB8zhilB8ywRpglR4C8wwg0RpR4E8i0JeAgWHAK?9KxCMOdBA;v115@9gzhB8R4RpywB8R4g0RpilC8zhglwwE8i0JeAgWHAp?i/wCPddBA;v115@9gzhB8ywwhi0B8BthlwhRpg0C8BtglwhRpE8wwglwh?JeAgWHAP+TFDqedBA;v115@9gxhh0B8ywglxhg0B8Btilxhg0C8BtRpxhE8wwRpJe?AgWHAvn1LCs/1BA;v115@9gzhB8zhilB8ywAtg0glR4C8wwBtg0R4E8Ath0JeAg?WHAzfjxCMOdBA;v115@9gg0ywB8Q4hlwhi0B80hRpwwC8R4glwhRpE8Q4glwh?JeAgWHAPONPCzC2BA
IZLTJSOI,17,TIILJSO;TILJSZO;TIILSZO;TIILJSZ;TIILJZO;TIIJSZO,Z;I;J;O;S;L,v115@9gxhh0B8R4Rpxhg0B8R4wwRpxhg0C8ywglxhE8ilJe?AgWHAse1LCPtfBA;v115@9gzhB8wwhlwhi0B8ywglwhRpg0C8BtglwhRpE8Btwh?JeAgWHAaX9wCsPdBA;v115@9gzhB8zhi0B8BtywRpg0C8BtwwglRpE8ilJeAgWHAM?njxCKOdBA;v115@9gzhB8zhh0AtB8ywhlg0BtC8wwRpglg0AtE8RpglJe?AgWHAvizPCUOdBA;v115@9gwhilB80hglAtB8ywRpwhBtC8wwg0RpwhAtE8i0Je?AgWHAKnbMCU+jBA;v115@9gzhB8zhh0AtB8ywR4g0BtC8wwR4glg0AtE8ilJeAg?WHAMtzPCUOdBA;v115@9gzhB8zhglRpB8Bti0glRpC8Btwwg0hlE8ywJeAgWH?A0XMgCKOdBA;v115@9gwhilB80hglAtB8ywR4whBtC8wwi0whAtE8R4g0Je?AgWHAqn9wCT+jBA;v115@9gzhB8R4RpywB8R4g0RpilC8zhglwwE8i0JeAgWHAp?i/wCPddBA;v115@9gzhB8wwhlwhg0R4B8ywglwhi0C8BtglwhR4E8Btwh?JeAgWHAae/wCMddBA;v115@9gzhB8zhg0R4B8Btywi0C8BtwwglR4E8ilJeAgWHAs?3/wCTOdBA;v115@9gzhB8zhRpglB8Bti0ilC8Btwwg0RpE8ywJeAgWHA0?XUPCPOdBA;v115@9gzhB8wwRpwhh0AtB8ywglwhg0BtC8ilwhg0AtE8Rp?whJeAgWHApizPCUXdBA;v115@9gzhB8zhh0AtB8ywRpg0BtC8wwilg0AtE8glRpJeAg?WHAs3/wCPOdBA;v115@9gzhB8ywwhg0R4B8Bthlwhi0C8BtglwhR4E8wwglwh?JeAgWHApizPCzedBA;v115@9gzhB8R4wwglh0AtB8R4ywg0BtC8zhg0AtE8ilJeAg?WHApXmPCzSdBA;v115@9gzhB8R4Atg0ywB8R4Btg0ilC8zhglwwE8Ath0JeAg?WHApiPFDUddBA
IZLTJSIO,23,TIILJSO;TILJSZO;TIILSZO;TIILJSZ;TIILJZO;TIIJSZO,Z;I;J;O;S;L,v115@9gxhh0B8R4Rpxhg0B8R4wwRpxhg0C8ywglxhE8ilJe?AgWHAse1LCPtfBA;v115@9gzhB8wwhlwhi0B8ywglwhRpg0C8BtglwhRpE8Btwh?JeAgWHAaX9wCsPdBA;v115@9gzhB8zhi0B8BtywRpg0C8BtwwglRpE8ilJeAgWHAM?njxCKOdBA;v115@9gwhilB8i0xhglAtB8ywg0xhBtC8wwRpxhAtE8Rpwh?JeAgWHAPebMC0/jBA;v115@9gzhB8zhh0AtB8ywhlg0BtC8wwRpglg0AtE8RpglJe?AgWHAvizPCUOdBA;v115@9gwhilB80hglAtB8ywRpwhBtC8wwg0RpwhAtE8i0Je?AgWHAKnbMCU+jBA;v115@9gzhB8ywwhglRpB8Btwwg0whglRpC8Btg0whhlE8h0?whJeAgWHApfjWCvedBA;v115@9gzhB8zhh0AtB8ywR4g0BtC8wwR4glg0AtE8ilJeAg?WHAMtzPCUOdBA;v115@9gzhB8zhglRpB8Bti0glRpC8Btwwg0hlE8ywJeAgWH?A0XMgCKOdBA;v115@9gwhilB80hglAtB8ywR4whBtC8wwi0whAtE8R4g0Je?AgWHAqn9wCT+jBA;v115@9gzhB8R4RpywB8R4g0RpilC8zhglwwE8i0JeAgWHAp?i/wCPddBA;v115@9gzhB8ywwhRpglB8Btwwg0whilC8Btg0whRpE8h0wh?JeAgWHApfjWCvedBA;v115@9gxhh0B8wwR4Atxhg0B8ywBtxhg0C8R4AtglxhE8il?JeAgWHAMONFD0vzBA;v115@9gxhh0B8R4hlxhg0B8R4ywxhg0C8BtwwglxhE8Btgl?JeAgWHAaO9wCz/jBA;v115@9gzhB8wwhlwhg0R4B8ywglwhi0C8BtglwhR4E8Btwh?JeAgWHAae/wCMddBA;v115@9gzhB8zhg0R4B8Btywi0C8BtwwglR4E8ilJeAgWHAs?3/wCTOdBA;v115@9gzhB8zhRpglB8Bti0ilC8Btwwg0RpE8ywJeAgWHA0?XUPCPOdBA;v115@9gzhB8wwRpwhh0AtB8ywglwhg0BtC8ilwhg0AtE8Rp?whJeAgWHApizPCUXdBA;v115@9gwhilB8wwR4xhglAtB8ywg0xhBtC8R4g0xhAtE8h0?whJeAgWHApfbMC0yzBA;v115@9gzhB8zhh0AtB8ywRpg0BtC8wwilg0AtE8glRpJeAg?WHAs3/wCPOdBA;v115@9gzhB8ywwhg0R4B8Bthlwhi0C8BtglwhR4E8wwglwh?JeAgWHApizPCzedBA;v115@9gzhB8R4wwglh0AtB8R4ywg0BtC8zhg0AtE8ilJeAg?WHApXmPCzSdBA;v115@9gzhB8R4Atg0ywB8R4Btg0ilC8zhglwwE8Ath0JeAg?WHApiPFDUddBA
IZLTJISO,29,TIILJSO;TILJSZO;TIILSZO;TIILJSZ;TIILJZO;TIIJSZO,Z;I;J;O;S;L,v115@9gxhh0B8R4Rpxhg0B8R4wwRpxhg0C8ywglxhE8ilJe?AgWHAse1LCPtfBA;v115@9gzhB8wwhlwhi0B8ywglwhRpg0C8BtglwhRpE8Btwh?JeAgWHAaX9wCsPdBA;v115@9gzhB8zhi0B8BtywRpg0C8BtwwglRpE8ilJeAgWHAM?njxCKOdBA;v115@9gwhilB8i0xhglAtB8ywg0xhBtC8wwRpxhAtE8Rpwh?JeAgWHAPebMC0/jBA;v115@9gzhB8zhh0AtB8ywhlg0BtC8wwRpglg0AtE8RpglJe?AgWHAvizPCUOdBA;v115@9gwhilB80hglAtB8ywRpwhBtC8wwg0RpwhAtE8i0Je?AgWHAKnbMCU+jBA;v115@9gzhB8ywwhglRpB8Btwwg0whglRpC8Btg0whhlE8h0?whJeAgWHApfjWCvedBA;v115@9gzhB8zhilB8Bti0glR4C8Btwwg0R4E8ywJeAgWHAU?tzPCMOdBA;v115@9gzhB8zhh0AtB8ywR4g0BtC8wwR4glg0AtE8ilJeAg?WHAMtzPCUOdBA;v115@9gzhB8zhglRpB8Bti0glRpC8Btwwg0hlE8ywJeAgWH?A0XMgCKOdBA;v115@9gwhilB80hglAtB8ywR4whBtC8wwi0whAtE8R4g0Je?AgWHAqn9wCT+jBA;v115@9gzhB8R4RpywB8R4g0RpilC8zhglwwE8i0JeAgWHAp?i/wCPddBA;v115@9gzhB8ywwhRpglB8Btwwg0whilC8Btg0whRpE8h0wh?JeAgWHApfjWCvedBA;v115@9gxhh0B8wwR4Atxhg0B8ywBtxhg0C8R4AtglxhE8il?JeAgWHAMONFD0vzBA;v115@9gxhh0B8R4hlxhg0B8R4ywxhg0C8BtwwglxhE8Btgl?JeAgWHAaO9wCz/jBA;v115@9gzhB8wwhlwhg0R4B8ywglwhi0C8BtglwhR4E8Btwh?JeAgWHAae/wCMddBA;v115@9gzhB8zhg0R4B8Btywi0C8BtwwglR4E8ilJeAgWHAs?3/wCTOdBA;v115@9gzhB8zhRpglB8Bti0ilC8Btwwg0RpE8ywJeAgWHA0?XUPCPOdBA;v115@9gzhB8wwRpwhh0AtB8ywglwhg0BtC8ilwhg0AtE8Rp?whJeAgWHApizPCUXdBA;v115@9gwhilB8wwR4xhglAtB8ywg0xhBtC8R4g0xhAtE8h0?whJeAgWHApfbMC0yzBA;v115@9gzhB8zhh0AtB8ywRpg0BtC8wwilg0AtE8glRpJeAg?WHAs3/wCPOdBA;v115@9gxhh0B8BtR4xhg0B8ywhlxhg0C8wwR4glxhE8Btgl?JeAgWHAMO9wCKtDCA;v115@9gxhh0B8BtR4xhg0B8ywhlxhg0C8wwBtglxhE8R4gl?JeAgWHAMO9wCqH0BA;v115@9gzhB8R4wwglh0AtB8R4ywg0BtC8zhg0AtE8ilJeAg?WHApXmPCzSdBA;v115@9gwhilB8wwi0whglAtB8ywR4whBtC80hAtE8R4g0Je?AgWHApn9wCzifBA;v115@9gzhB8R4Atg0ywB8R4Btg0ilC8zhglwwE8Ath0JeAg?WHApiPFDUddBA;v115@9gBtR4B8ywwhglBtB80hglR4C8i0whhlE8wwg0whJe?AgWHAp/7LCaN2BA;v115@9gBtR4B8i0whglBtB80hglR4C8ywwhhlE8wwg0whJe?AgWHApO8LCatfBA;v115@9gwhilB8Q4ywwhglAtB8zhg0whBtC8R4wwg0whAtE8?Q4h0JeAgWHAqn1LCMN2BA
IOJISLTZ,7,TIILJSO;TIILJZO;IILJSZO,Z;S;T,v115@9gzhB8i0whilB8ywg0whglR4C8wwRpwhR4E8RpwhJe?AgWHAPd9wCsPdBA;v115@9gzhB8zhilB8ywRpglR4C8wwg0RpR4E8i0JeAgWHAK?9KxCMOdBA;v115@9gzhB8R4RpywB8R4g0RpilC8zhglwwE8i0JeAgWHAp?i/wCPddBA;v115@9gzhB8wwilg0R4B8ywRpi0C8zhR4E8glRpJeAgWHAp?vytC0SdBA;v115@9gg0ywB8Q4hlwhi0B80hRpwwC8R4glwhRpE8Q4glwh?JeAgWHAPONPCzC2BA;v115@9gg0ywB8Btglwhi0B80hRpwwC8ilwhRpE8BtwhJeAg?WHAPONPCsuDCA;v115@9gwhilB8Q4ywwhRpB8zhg0whRpC8R4wwg0whglE8Q4?h0JeAgWHAKX1LCzOkBA
IJOISLTZ,7,TIILJSO;TIILJZO;IILJSZO,Z;S;T,v115@9gzhB8i0whilB8ywg0whglR4C8wwRpwhR4E8RpwhJe?AgWHAPd9wCsPdBA;v115@9gzhB8zhilB8ywRpglR4C8wwg0RpR4E8i0JeAgWHAK?9KxCMOdBA;v115@9gzhB8R4RpywB8R4g0RpilC8zhglwwE8i0JeAgWHAp?i/wCPddBA;v115@9gzhB8wwilg0R4B8ywRpi0C8zhR4E8glRpJeAgWHAp?vytC0SdBA;v115@9gg0ywB8Q4hlwhi0B80hRpwwC8R4glwhRpE8Q4glwh?JeAgWHAPONPCzC2BA;v115@9gg0ywB8Btglwhi0B80hRpwwC8ilwhRpE8BtwhJeAg?WHAPONPCsuDCA;v115@9gwhilB8Q4ywwhRpB8zhg0whRpC8R4wwg0whglE8Q4?h0JeAgWHAKX1LCzOkBA
IJIOSLTZ,7,TIILJSO;TIILJZO;IILJSZO,Z;S;T,v115@9gzhB8i0whilB8ywg0whglR4C8wwRpwhR4E8RpwhJe?AgWHAPd9wCsPdBA;v115@9gzhB8zhilB8ywRpglR4C8wwg0RpR4E8i0JeAgWHAK?9KxCMOdBA;v115@9gzhB8R4RpywB8R4g0RpilC8zhglwwE8i0JeAgWHAp?i/wCPddBA;v115@9gzhB8wwilg0R4B8ywRpi0C8zhR4E8glRpJeAgWHAp?vytC0SdBA;v115@9gg0ywB8Q4hlwhi0B80hRpwwC8R4glwhRpE8Q4glwh?JeAgWHAPONPCzC2BA;v115@9gg0ywB8Btglwhi0B80hRpwwC8ilwhRpE8BtwhJeAg?WHAPONPCsuDCA;v115@9gwhilB8Q4ywwhRpB8zhg0whRpC8R4wwg0whglE8Q4?h0JeAgWHAKX1LCzOkBA
IJISOLTZ,3,TIILJSO;IILJSZO,Z;T,v115@9gzhB8R4RpywB8R4g0RpilC8zhglwwE8i0JeAgWHAp?i/wCPddBA;v115@9gzhB8wwilg0R4B8ywRpi0C8zhR4E8glRpJeAgWHAp?vytC0SdBA;v115@9gwhilB8Q4ywwhRpB8zhg0whRpC8R4wwg0whglE8Q4?h0JeAgWHAKX1LCzOkBA
IJISLOTZ,3,TIILJSO;TIILJZO;TIILJSZ;IILJSZO,Z;S;O;T,v115@9gzhB8ywwhilB8Btwwg0whglR4C8Btg0whR4E8h0wh?JeAgWHATePFDsedBA;v115@9gxhh0B8BtRpxhg0B8ywRpxhg0C8wwBtglxhE8ilJe?AgWHAMOFgC0fDCA;v115@9gzhB8wwilg0R4B8ywRpi0C8zhR4E8glRpJeAgWHAp?vytC0SdBA
IZLTJIOS,24,TIILJSO;TIILSZO;TILJSZO;TIILJSZ;TIILJZO,Z;J;I;O;S,v115@9gxhh0B8R4Rpxhg0B8R4wwRpxhg0C8ywglxhE8ilJe?AgWHAse1LCPtfBA;v115@9gzhB8wwhlwhi0B8ywglwhRpg0C8BtglwhRpE8Btwh?JeAgWHAaX9wCsPdBA;v115@9gzhB8zhi0B8BtywRpg0C8BtwwglRpE8ilJeAgWHAM?njxCKOdBA;v115@9gwhilB8i0xhglAtB8ywg0xhBtC8wwRpxhAtE8Rpwh?JeAgWHAPebMC0/jBA;v115@9gzhB8zhh0AtB8ywhlg0BtC8wwRpglg0AtE8RpglJe?AgWHAvizPCUOdBA;v115@9gwhilB80hglAtB8ywRpwhBtC8wwg0RpwhAtE8i0Je?AgWHAKnbMCU+jBA;v115@9gzhB8ywwhglRpB8Btwwg0whglRpC8Btg0whhlE8h0?whJeAgWHApfjWCvedBA;v115@9gzhB8zhh0AtB8ywR4g0BtC8wwR4glg0AtE8ilJeAg?WHAMtzPCUOdBA;v115@9gzhB8zhglRpB8Bti0glRpC8Btwwg0hlE8ywJeAgWH?A0XMgCKOdBA;v115@9gwhilB80hglAtB8ywR4whBtC8wwi0whAtE8R4g0Je?AgWHAqn9wCT+jBA;v115@9gzhB8R4RpywB8R4g0RpilC8zhglwwE8i0JeAgWHAp?i/wCPddBA;v115@9gzhB8ywwhRpglB8Btwwg0whilC8Btg0whRpE8h0wh?JeAgWHApfjWCvedBA;v115@9gxhh0B8wwR4Atxhg0B8ywBtxhg0C8R4AtglxhE8il?JeAgWHAMONFD0vzBA;v115@9gxhh0B8BtRpxhg0B8ywRpxhg0C8wwBtglxhE8ilJe?AgWHAMOFgC0fDCA;v115@9gzhB8wwhlwhg0R4B8ywglwhi0C8BtglwhR4E8Btwh?JeAgWHAae/wCMddBA;v115@9gzhB8zhg0R4B8Btywi0C8BtwwglR4E8ilJeAgWHAs?3/wCTOdBA;v115@9gzhB8zhRpglB8Bti0ilC8Btwwg0RpE8ywJeAgWHA0?XUPCPOdBA;v115@9gwhilB80hRpB8Bti0whRpC8Btwwg0whglE8ywJeAg?WHA0HDMCqSdBA;v115@9gzhB8wwRpwhh0AtB8ywglwhg0BtC8ilwhg0AtE8Rp?whJeAgWHApizPCUXdBA;v115@9gwhilB8wwR4xhglAtB8ywg0xhBtC8R4g0xhAtE8h0?whJeAgWHApfbMC0yzBA;v115@9gzhB8zhh0AtB8ywRpg0BtC8wwilg0AtE8glRpJeAg?WHAs3/wCPOdBA;v115@9gzhB8wwilh0AtB8ywRpg0BtC8zhg0AtE8glRpJeAg?WHAp3HgC0SdBA;v115@9gxhh0B8BtR4xhg0B8ywhlxhg0C8wwBtglxhE8R4gl?JeAgWHAMO9wCqH0BA;v115@9gzhB8R4Atg0ywB8R4Btg0ilC8zhglwwE8Ath0JeAg?WHApiPFDUddBA
IJISLTOZ,6,TIILJSO;TIILJSZ;TIILJZO;IILJSZO,Z;O;S;T,v115@9gxhh0B8R4Rpxhg0B8R4wwRpxhg0C8ywglxhE8ilJe?AgWHAse1LCPtfBA;v115@9gzhB8ywwhilB8Btwwg0whglR4C8Btg0whR4E8h0wh?JeAgWHATePFDsedBA;v115@9gxhh0B8BtRpxhg0B8ywRpxhg0C8wwBtglxhE8ilJe?AgWHAMOFgC0fDCA;v115@9gzhB8wwilg0R4B8ywRpi0C8zhR4E8glRpJeAgWHAp?vytC0SdBA;v115@9gxhh0B8BtR4xhg0B8ywhlxhg0C8wwR4glxhE8Btgl?JeAgWHAMO9wCKtDCA;v115@9gRpR4B8hlxhg0R4B8ywxhi0C8wwglxhRpE8glxhJe?AgWHAJe/wCzyqBA
IZLTJOIS,27,TIILJSO;TILJSZO;TIILSZO;TIILJSZ;TIILJZO,Z;I;J;O;S,v115@9gxhh0B8R4Rpxhg0B8R4wwRpxhg0C8ywglxhE8ilJe?AgWHAse1LCPtfBA;v115@9gzhB8wwhlwhi0B8ywglwhRpg0C8BtglwhRpE8Btwh?JeAgWHAaX9wCsPdBA;v115@9gzhB8zhi0B8BtywRpg0C8BtwwglRpE8ilJeAgWHAM?njxCKOdBA;v115@9gwhilB8i0xhglAtB8ywg0xhBtC8wwRpxhAtE8Rpwh?JeAgWHAPebMC0/jBA;v115@9gzhB8zhh0AtB8ywhlg0BtC8wwRpglg0AtE8RpglJe?AgWHAvizPCUOdBA;v115@9gwhilB80hglAtB8ywRpwhBtC8wwg0RpwhAtE8i0Je?AgWHAKnbMCU+jBA;v115@9gzhB8ywwhglRpB8Btwwg0whglRpC8Btg0whhlE8h0?whJeAgWHApfjWCvedBA;v115@9gzhB8zhh0AtB8ywR4g0BtC8wwR4glg0AtE8ilJeAg?WHAMtzPCUOdBA;v115@9gzhB8zhglRpB8Bti0glRpC8Btwwg0hlE8ywJeAgWH?A0XMgCKOdBA;v115@9gwhilB80hglAtB8ywR4whBtC8wwi0whAtE8R4g0Je?AgWHAqn9wCT+jBA;v115@9gzhB8R4RpywB8R4g0RpilC8zhglwwE8i0JeAgWHAp?i/wCPddBA;v115@9gzhB8ywwhi0B8BthlwhRpg0C8BtglwhRpE8wwglwh?JeAgWHAP+TFDqedBA;v115@9gzhB8ywwhRpglB8Btwwg0whilC8Btg0whRpE8h0wh?JeAgWHApfjWCvedBA;v115@9gxhh0B8wwR4Atxhg0B8ywBtxhg0C8R4AtglxhE8il?JeAgWHAMONFD0vzBA;v115@9gxhh0B8BtRpxhg0B8ywRpxhg0C8wwBtglxhE8ilJe?AgWHAMOFgC0fDCA;v115@9gzhB8wwhlwhg0R4B8ywglwhi0C8BtglwhR4E8Btwh?JeAgWHAae/wCMddBA;v115@9gzhB8zhg0R4B8Btywi0C8BtwwglR4E8ilJeAgWHAs?3/wCTOdBA;v115@9gzhB8zhRpglB8Bti0ilC8Btwwg0RpE8ywJeAgWHA0?XUPCPOdBA;v115@9gwhilB80hRpB8Bti0whRpC8Btwwg0whglE8ywJeAg?WHA0HDMCqSdBA;v115@9gzhB8wwRpwhh0AtB8ywglwhg0BtC8ilwhg0AtE8Rp?whJeAgWHApizPCUXdBA;v115@9gwhilB8wwR4xhglAtB8ywg0xhBtC8R4g0xhAtE8h0?whJeAgWHApfbMC0yzBA;v115@9gzhB8zhh0AtB8ywRpg0BtC8wwilg0AtE8glRpJeAg?WHAs3/wCPOdBA;v115@9gzhB8i0whglRpB8ywAtwhglRpC8wwBtwhhlE8Atg0?whJeAgWHApXMgC0PdBA;v115@9gwhilB8wwg0RpwhglAtB8ywRpwhBtC80hAtE8i0Je?AgWHApHDMC0ifBA;v115@9gzhB8wwilh0AtB8ywRpg0BtC8zhg0AtE8glRpJeAg?WHAp3HgC0SdBA;v115@9gzhB8R4Atg0ywB8R4Btg0ilC8zhglwwE8Ath0JeAg?WHApiPFDUddBA;v115@9gzhB8i0whRpglB8ywAtwhilC8wwBtwhRpE8Atg0wh?JeAgWHApXExCvPdBA
IJISLTZO,10,TIILJSO;TIILJSZ;IILJSZO,Z;O;T,v115@9gxhh0B8R4Rpxhg0B8R4wwRpxhg0C8ywglxhE8ilJe?AgWHAse1LCPtfBA;v115@9gzhB8ywwhilB8Btwwg0whglR4C8Btg0whR4E8h0wh?JeAgWHATePFDsedBA;v115@9gxhh0B8wwR4Atxhg0B8ywBtxhg0C8R4AtglxhE8il?JeAgWHAMONFD0vzBA;v115@9gzhB8zhilB8ywAtg0glR4C8wwBtg0R4E8Ath0JeAg?WHAzfjxCMOdBA;v115@9gBtR4B8zhglR4B8zhg0glBtC8ywg0hlE8wwh0JeAg?WHAqO8LCzndBA;v115@9gxhh0B8BtR4xhg0B8ywhlxhg0C8wwR4glxhE8Btgl?JeAgWHAMO9wCKtDCA;v115@9gxhh0B8BtR4xhg0B8ywhlxhg0C8wwBtglxhE8R4gl?JeAgWHAMO9wCqH0BA;v115@9gRpR4B8hlxhg0R4B8ywxhi0C8wwglxhRpE8glxhJe?AgWHAJe/wCzyqBA;v115@9gzhB8wwBtglg0R4B8ywBti0C8zhR4E8ilJeAgWHAp?vTxC6SdBA;v115@9gBtR4B8ywwhglR4B80hglBtC8i0whhlE8wwg0whJe?AgWHAp/7LCzX2BA
IZLTOJIS,22,TIILJSO;TILJSZO;TIILSZO;TIILJSZ;TIILJZO;TIIJSZO,Z;I;J;O;S;L,v115@9gxhh0B8R4Rpxhg0B8R4wwRpxhg0C8ywglxhE8ilJe?AgWHAse1LCPtfBA;v115@9gzhB8wwhlwhi0B8ywglwhRpg0C8BtglwhRpE8Btwh?JeAgWHAaX9wCsPdBA;v115@9gzhB8zhi0B8BtywRpg0C8BtwwglRpE8ilJeAgWHAM?njxCKOdBA;v115@9gwhilB8i0xhglAtB8ywg0xhBtC8wwRpxhAtE8Rpwh?JeAgWHAPebMC0/jBA;v115@9gzhB8zhh0AtB8ywhlg0BtC8wwRpglg0AtE8RpglJe?AgWHAvizPCUOdBA;v115@9gwhilB80hglAtB8ywRpwhBtC8wwg0RpwhAtE8i0Je?AgWHAKnbMCU+jBA;v115@9gzhB8zhh0AtB8ywR4g0BtC8wwR4glg0AtE8ilJeAg?WHAMtzPCUOdBA;v115@9gzhB8zhglRpB8Bti0glRpC8Btwwg0hlE8ywJeAgWH?A0XMgCKOdBA;v115@9gwhilB80hglAtB8ywR4whBtC8wwi0whAtE8R4g0Je?AgWHAqn9wCT+jBA;v115@9gzhB8ywwhi0B8BthlwhRpg0C8BtglwhRpE8wwglwh?JeAgWHAP+TFDqedBA;v115@9gxhh0B8wwR4Atxhg0B8ywBtxhg0C8R4AtglxhE8il?JeAgWHAMONFD0vzBA;v115@9gxhh0B8BtRpxhg0B8ywRpxhg0C8wwBtglxhE8ilJe?AgWHAMOFgC0fDCA;v115@9gzhB8wwhlwhg0R4B8ywglwhi0C8BtglwhR4E8Btwh?JeAgWHAae/wCMddBA;v115@9gzhB8zhg0R4B8Btywi0C8BtwwglR4E8ilJeAgWHAs?3/wCTOdBA;v115@9gzhB8zhRpglB8Bti0ilC8Btwwg0RpE8ywJeAgWHA0?XUPCPOdBA;v115@9gwhilB80hRpB8Bti0whRpC8Btwwg0whglE8ywJeAg?WHA0HDMCqSdBA;v115@9gzhB8wwRpwhh0AtB8ywglwhg0BtC8ilwhg0AtE8Rp?whJeAgWHApizPCUXdBA;v115@9gwhilB8wwR4xhglAtB8ywg0xhBtC8R4g0xhAtE8h0?whJeAgWHApfbMC0yzBA;v115@9gzhB8zhh0AtB8ywRpg0BtC8wwilg0AtE8glRpJeAg?WHAs3/wCPOdBA;v115@9gzhB8i0whglRpB8ywAtwhglRpC8wwBtwhhlE8Atg0?whJeAgWHApXMgC0PdBA;v115@9gwhilB8wwg0RpwhglAtB8ywRpwhBtC80hAtE8i0Je?AgWHApHDMC0ifBA;v115@9gzhB8i0whRpglB8ywAtwhilC8wwBtwhRpE8Atg0wh?JeAgWHApXExCvPdBA
IJILSTZO,13,TIILJSO;TIILJSZ;IILJSZO;TIILJZO,Z;O;T;S,v115@9gxhh0B8R4Rpxhg0B8R4wwRpxhg0C8ywglxhE8ilJe?AgWHAse1LCPtfBA;v115@9gzhB8zhi0B8ywR4Rpg0C8wwR4glRpE8ilJeAgWHAM?3TxCKOdBA;v115@9gzhB8ywwhglRpB8Btwwg0whglRpC8Btg0whhlE8h0?whJeAgWHApfjWCvedBA;v115@9gzhB8ywwhRpglB8Btwwg0whilC8Btg0whRpE8h0wh?JeAgWHApfjWCvedBA;v115@9gxhh0B8wwR4Atxhg0B8ywBtxhg0C8R4AtglxhE8il?JeAgWHAMONFD0vzBA;v115@9gzhB8zhilB8ywAtg0glR4C8wwBtg0R4E8Ath0JeAg?WHAzfjxCMOdBA;v115@9gBtR4B8zhglR4B8zhg0glBtC8ywg0hlE8wwh0JeAg?WHAqO8LCzndBA;v115@9gzhB8wwRpwhg0R4B8ywglwhi0C8ilwhR4E8RpwhJe?AgWHApintCUXdBA;v115@9gxhh0B8BtR4xhg0B8ywhlxhg0C8wwR4glxhE8Btgl?JeAgWHAMO9wCKtDCA;v115@9gxhh0B8BtR4xhg0B8ywhlxhg0C8wwBtglxhE8R4gl?JeAgWHAMO9wCqH0BA;v115@9gRpR4B8hlxhg0R4B8ywxhi0C8wwglxhRpE8glxhJe?AgWHAJe/wCzyqBA;v115@9gBtR4B8ywwhglR4B80hglBtC8i0whhlE8wwg0whJe?AgWHAp/7LCzX2BA;v115@9gBtR4B8i0whglR4B80hglBtC8ywwhhlE8wwg0whJe?AgWHApO8LCz3fBA
IJILSTOZ,8,TIILJSO;TIILJSZ;TIILJZO;IILJSZO,Z;O;S;T,v115@9gxhh0B8R4Rpxhg0B8R4wwRpxhg0C8ywglxhE8ilJe?AgWHAse1LCPtfBA;v115@9gzhB8zhi0B8ywR4Rpg0C8wwR4glRpE8ilJeAgWHAM?3TxCKOdBA;v115@9gzhB8ywwhglRpB8Btwwg0whglRpC8Btg0whhlE8h0?whJeAgWHApfjWCvedBA;v115@9gxhh0B8BtRpxhg0B8ywRpxhg0C8wwBtglxhE8ilJe?AgWHAMOFgC0fDCA;v115@9gBtR4B8zhglR4B8zhg0glBtC8ywg0hlE8wwh0JeAg?WHAqO8LCzndBA;v115@9gzhB8wwRpwhg0R4B8ywglwhi0C8ilwhR4E8RpwhJe?AgWHApintCUXdBA;v115@9gxhh0B8BtR4xhg0B8ywhlxhg0C8wwR4glxhE8Btgl?JeAgWHAMO9wCKtDCA;v115@9gRpR4B8hlxhg0R4B8ywxhi0C8wwglxhRpE8glxhJe?AgWHAJe/wCzyqBA
IJILSOTZ,3,TIILJSO;TIILJZO;IILJSZO,Z;S;T,v115@9gzhB8zhi0B8ywR4Rpg0C8wwR4glRpE8ilJeAgWHAM?3TxCKOdBA;v115@9gxhh0B8BtRpxhg0B8ywRpxhg0C8wwBtglxhE8ilJe?AgWHAMOFgC0fDCA;v115@9gzhB8wwRpwhg0R4B8ywglwhi0C8ilwhR4E8RpwhJe?AgWHApintCUXdBA
